Node,Global Id,X,Y,Z,Vx Vel,Vy Vel,Vz Vel,Press,Temp,Scal1,TurbK,TurbD,HeatFlux,Shear Mag,NVol,Density,Mach
763,932,-1472.62,5627.48,0,1945350,-5660960,0,-13810800,273.15,0,9.97431,4809.59,0,0,0,1.20473E-06,0
764,935,-1609.88,5754.46,0,1791770,-4962260,0,-10012600,273.15,0,12.1837,6884.03,0,0,0,1.20473E-06,0
765,934,-1521.61,5669.46,0,1900680,-5422440,0,-12505700,273.15,0,10.9276,5687.23,0,0,0,1.20473E-06,0
766,929,878.358,3974.98,0,-3024860,-7961080,0,-41278300,273.15,0,5.21091,1306.17,0,0,0,1.20473E-06,0
767,928,901.636,4118.25,0,-3145310,-7682260,0,-36769700,273.15,0,5.27708,1309.51,0,0,0,1.20473E-06,0
768,931,-1463.12,5866.91,0,1615260,-5493960,0,-9464450,273.15,0,9.28095,3657.54,0,0,0,1.20473E-06,0
769,930,-1475,5992.15,0,1357660,-5404540,0,-7538430,273.15,0,9.444,3498.92,0,0,0,1.20473E-06,0
770,957,1044.81,4848.91,0,-2754860,-4816630,0,-11369100,273.15,0,5.96319,1269.33,0,0,0,1.20473E-06,0
771,956,1161.44,4773.31,0,-2877730,-4209310,0,-7353620,273.15,0,5.98166,1231.89,0,0,0,1.20473E-06,0
772,959,776.872,4747.07,0,-2045570,-6167330,0,-16733700,273.15,0,5.60515,1168.01,0,0,0,1.20473E-06,0
773,958,968.421,4811.08,0,-2780500,-5208990,0,-14127500,273.15,0,5.83866,1219.31,0,0,0,1.20473E-06,0
774,953,603.967,5347.58,0,-1066350,-6697000,0,-13240400,273.15,0,5.45579,479.422,0,0,0,1.20473E-06,0
775,952,611.578,5478.16,0,-1100630,-6653430,0,-12649700,273.15,0,5.45385,439.927,0,0,0,1.20473E-06,0
776,955,634.423,5218.99,0,-1041390,-6757320,0,-14786000,273.15,0,5.46406,550.164,0,0,0,1.20473E-06,0
777,954,561.036,5116.38,0,-1404480,-6931640,0,-15927000,273.15,0,5.46905,700.496,0,0,0,1.20473E-06,0
778,949,-1637.6,6446,0,572693,-4747180,0,-2019750,273.15,0,13.3266,5690.85,0,0,0,1.20473E-06,0
779,948,-1554.69,6431.78,0,574714,-5028100,0,-2722980,273.15,0,11.039,3695.01,0,0,0,1.20473E-06,0
780,951,-1670.49,6259.63,0,982951,-4372360,0,-2475020,273.15,0,13.4692,6348.07,0,0,0,1.20473E-06,0
781,950,-1781.09,6183.23,0,1260000,-3539370,0,-2012060,273.15,0,15.0519,6839.63,0,0,0,1.20473E-06,0
782,945,-1535.53,6510.42,0,453461,-5011560,0,-2245220,273.15,0,10.4143,3089.97,0,0,0,1.20473E-06,0
783,944,-1471.05,6520.39,0,417539,-5099080,0,-2451830,273.15,0,8.34853,1668.21,0,0,0,1.20473E-06,0
784,947,-1571.06,6343.8,0,746037,-5028710,0,-3193630,273.15,0,11.7921,4510.16,0,0,0,1.20473E-06,0
785,946,-1524.95,6389.22,0,593732,-5076340,0,-3211460,273.15,0,9.97671,2918.75,0,0,0,1.20473E-06,0
786,909,655.446,4448.14,0,-3236530,-6898210,0,-24325100,273.15,0,5.52822,2011.09,0,0,0,1.20473E-06,0
787,908,222.895,1440.28,0,-3194100,6864900,0,-73821700,273.15,0,9.56041,68343.7,0,0,0,1.20473E-06,0
788,911,706.99,4341.11,0,-3620760,-6688620,0,-26765400,273.15,0,5.44273,1650.41,0,0,0,1.20473E-06,0
789,910,625.518,4314.95,0,-4067150,-7133720,0,-31192700,273.15,0,5.52633,2397.88,0,0,0,1.20473E-06,0
790,905,-103.089,1023.67,0,358589,3543940,0,-62402300,273.15,0,5.54331,10879.4,0,0,0,1.20473E-06,0
791,904,-398.685,1021.35,0,1435790,2832810,0,-61221600,273.15,0,5.01516,6907.65,0,0,0,1.20473E-06,0
792,907,-369.21,1098.8,0,1658060,3317100,0,-62654800,273.15,0,5.24838,9330.3,0,0,0,1.20473E-06,0
793,906,-251.145,1149.61,0,1291220,4047640,0,-65317700,273.15,0,5.611,13345.1,0,0,0,1.20473E-06,0
794,901,-350.193,1238.33,0,2274040,4340850,0,-67531100,273.15,0,5.71551,16325.6,0,0,0,1.20473E-06,0
795,900,-253.758,2301.98,0,1066360,-11073100,0,-96037600,273.15,0,4.25101,6875.06,0,0,0,1.20473E-06,0
796,903,-376.53,940.976,0,1093510,2505040,0,-60276400,273.15,0,4.78048,5341.76,0,0,0,1.20473E-06,0
797,902,-48.1378,1326.01,0,-126197,6101070,0,-73694300,273.15,0,7.3491,35388.8,0,0,0,1.20473E-06,0
798,897,-48.3298,2215.53,0,-3592210,-12444400,0,-114982000,273.15,0,4.13959,8085.83,0,0,0,1.20473E-06,0
799,896,-165.875,3169.61,0,-2982970,-8871710,0,-60751200,273.15,0,4.41751,2689.51,0,0,0,1.20473E-06,0
800,899,-128.389,2348.46,0,-3931590,-11742400,0,-96263300,273.15,0,4.22802,7882.79,0,0,0,1.20473E-06,0
801,898,-113.046,2210.37,0,-3211780,-12426300,0,-107816000,273.15,0,4.22238,9077.22,0,0,0,1.20473E-06,0
802,925,758.916,3767.25,0,-3491810,-8224230,0,-46285900,273.15,0,4.99826,1251.89,0,0,0,1.20473E-06,0
803,924,662.89,3840.68,0,-4209010,-8178500,0,-45904300,273.15,0,4.9839,1387.38,0,0,0,1.20473E-06,0
804,927,933.668,4051.01,0,-3012920,-7840020,0,-39285800,273.15,0,5.27965,1342.66,0,0,0,1.20473E-06,0
805,926,656.167,4032.33,0,-4242140,-7706900,0,-39263200,273.15,0,5.19009,1801.98,0,0,0,1.20473E-06,0
806,921,661.473,3650.96,0,-4228290,-8375610,0,-51070300,273.15,0,4.8726,1341.52,0,0,0,1.20473E-06,0
807,920,529.576,3505.44,0,-4819220,-8512060,0,-59240800,273.15,0,4.7712,1500.61,0,0,0,1.20473E-06,0
808,923,613.975,3783.23,0,-4513770,-8272770,0,-48919000,273.15,0,4.9695,1521.82,0,0,0,1.20473E-06,0
809,922,635.584,3905.62,0,-4350140,-7990690,0,-43998300,273.15,0,5.06371,1561.61,0,0,0,1.20473E-06,0
810,917,502.217,4290.35,0,-4910690,-7530210,0,-39823500,273.15,0,5.53897,2947.19,0,0,0,1.20473E-06,0
811,916,387.177,4388.03,0,-4134820,-7677860,0,-38820600,273.15,0,5.55969,3031.41,0,0,0,1.20473E-06,0
812,919,655.991,3528.39,0,-4330580,-8424750,0,-53640200,273.15,0,4.78025,1431.13,0,0,0,1.20473E-06,0
813,918,590.79,3536.11,0,-4660590,-8474010,0,-56432000,273.15,0,4.78647,1419.63,0,0,0,1.20473E-06,0
814,913,605.564,4181.41,0,-4504370,-7319050,0,-35637600,273.15,0,5.47043,2578.12,0,0,0,1.20473E-06,0
815,912,591.092,4034.14,0,-4775110,-7715710,0,-41546600,273.15,0,5.33143,2675.1,0,0,0,1.20473E-06,0
816,915,320.577,4355.71,0,-3908150,-7760340,0,-39314400,273.15,0,5.55377,3347.51,0,0,0,1.20473E-06,0
817,914,671.711,4205.86,0,-4073680,-7161940,0,-32195600,273.15,0,5.38085,1916.19,0,0,0,1.20473E-06,0
818,877,-417.662,2721.49,0,5106380,-9603630,0,-76521500,273.15,0,4.36654,4007.03,0,0,0,1.20473E-06,0
819,876,-171.843,2828.59,0,-2766390,-9893190,0,-70172100,273.15,0,4.24914,3577.38,0,0,0,1.20473E-06,0
820,879,402.529,2678,0,-3284480,-10366200,0,-80687700,273.15,0,4.21803,3738.87,0,0,0,1.20473E-06,0
821,878,297.946,2594.79,0,-2883320,-10763400,0,-86726400,273.15,0,4.20261,4010.24,0,0,0,1.20473E-06,0
822,873,132.592,4379.51,0,-3635570,-7735910,0,-38266300,273.15,0,5.60371,3418.72,0,0,0,1.20473E-06,0
823,872,-90.1279,4201.22,0,1974590,-7597270,0,-33135700,273.15,0,5.35717,3038.07,0,0,0,1.20473E-06,0
824,875,-298.046,2644.98,0,1273120,-10005600,0,-82184900,273.15,0,4.30029,4962.37,0,0,0,1.20473E-06,0
825,874,-305.448,2442.22,0,3669940,-10555300,0,-90604600,273.15,0,4.25651,4853.17,0,0,0,1.20473E-06,0
826,869,285.243,4589.86,0,-3277280,-7908070,0,-36986300,273.15,0,5.70113,2452.42,0,0,0,1.20473E-06,0
827,868,165.946,4634.34,0,-3211740,-8144360,0,-36522000,273.15,0,5.77505,2422.47,0,0,0,1.20473E-06,0
828,871,-72.3301,4326.59,0,502433,-8405140,0,-42800400,273.15,0,5.51201,2629.35,0,0,0,1.20473E-06,0
829,870,194.415,4482.14,0,-3381230,-7947460,0,-38586100,273.15,0,5.68466,3031.67,0,0,0,1.20473E-06,0
830,865,513.245,4467.22,0,-4447120,-7377460,0,-33283800,273.15,0,5.57101,2500.05,0,0,0,1.20473E-06,0
831,864,-502.273,495.518,0,409730,1067880,0,-57137500,273.15,0,4.23502,2151.16,0,0,0,1.20473E-06,0
832,867,397.141,4534.05,0,-3929410,-7351470,0,-32805800,273.15,0,5.60427,2575.29,0,0,0,1.20473E-06,0
833,866,307.141,4416.16,0,-3813250,-7646190,0,-36406300,273.15,0,5.60602,3216,0,0,0,1.20473E-06,0
834,893,-312.88,3102.34,0,-2919470,-8209170,0,-48935800,273.15,0,4.32648,3179.21,0,0,0,1.20473E-06,0
835,892,-237.714,3142.85,0,-3291240,-8428280,0,-56068200,273.15,0,4.35597,2809.61,0,0,0,1.20473E-06,0
836,895,-91.8995,3114.72,0,-2928500,-9196290,0,-61309300,273.15,0,4.46755,3038.57,0,0,0,1.20473E-06,0
837,894,-86.9505,3033.18,0,-2917800,-9211110,0,-62411900,273.15,0,4.4129,3109.26,0,0,0,1.20473E-06,0
838,889,-3.09446,2690,0,-4809770,-10102600,0,-73017000,273.15,0,4.25846,3602.84,0,0,0,1.20473E-06,0
839,888,228.914,2841.55,0,-3440960,-9744450,0,-67053400,273.15,0,4.19713,2614.74,0,0,0,1.20473E-06,0
840,891,-35.9607,2877.45,0,-3969410,-9406630,0,-63858800,273.15,0,4.35981,3411.89,0,0,0,1.20473E-06,0
841,890,60.8438,2641.89,0,-4614130,-10430700,0,-75840700,273.15,0,4.17018,3428.3,0,0,0,1.20473E-06,0
842,885,188.843,3106.4,0,-3928710,-8747030,0,-57420400,273.15,0,4.49829,2648.71,0,0,0,1.20473E-06,0
843,884,-18.575,3056.02,0,-3501900,-9188800,0,-62520900,273.15,0,4.47386,3273.18,0,0,0,1.20473E-06,0
844,887,54.5494,3098.69,0,-3900220,-9046270,0,-59711300,273.15,0,4.5295,3193.42,0,0,0,1.20473E-06,0
845,886,48.0666,3006.89,0,-4108260,-9071580,0,-62509400,273.15,0,4.45808,3061.39,0,0,0,1.20473E-06,0
846,881,120.355,2382.91,0,-3794310,-11862000,0,-100263000,273.15,0,4.1588,6488.15,0,0,0,1.20473E-06,0
847,880,292.052,2404.64,0,-3328890,-11181000,0,-94786400,273.15,0,4.27503,7302.49,0,0,0,1.20473E-06,0
848,883,53.2805,3178.97,0,-3633450,-9006560,0,-57682600,273.15,0,4.59999,3407.63,0,0,0,1.20473E-06,0
849,882,-26.4921,3223.14,0,-3143370,-9108870,0,-58282200,273.15,0,4.64065,3618.19,0,0,0,1.20473E-06,0
850,845,-170.617,327.143,0,101705,794878,0,-56963200,273.15,0,4.17702,2335.37,0,0,0,1.20473E-06,0
851,844,-341.446,446.819,0,301974,1052400,0,-57158000,273.15,0,4.15533,2297.49,0,0,0,1.20473E-06,0
852,847,-283.073,79.9746,0,52429.8,277159,0,-56698800,273.15,0,3.40691,951.553,0,0,0,1.20473E-06,0
853,846,-203.724,207.1,0,84948.8,518644,0,-56771900,273.15,0,3.93988,1837.26,0,0,0,1.20473E-06,0
854,841,-144.51,66.3453,0,32114.6,269423,0,-56714800,273.15,0,3.39964,943.4,0,0,0,1.20473E-06,0
855,840,-16.3223,69.3938,0,6056.34,262055,0,-56722600,273.15,0,3.45533,1031.03,0,0,0,1.20473E-06,0
856,843,-259.396,470.574,0,267175,1212880,0,-57289700,273.15,0,4.22329,2602.28,0,0,0,1.20473E-06,0
857,842,-105.009,210.263,0,50867.9,571581,0,-56788100,273.15,0,4.02543,2004.44,0,0,0,1.20473E-06,0
858,837,361.285,3409.17,0,-4127760,-8360600,0,-56933000,273.15,0,4.79939,2184.07,0,0,0,1.20473E-06,0
859,836,548.832,3434.42,0,-4857060,-8509090,0,-60139200,273.15,0,4.68424,1496.85,0,0,0,1.20473E-06,0
860,839,-76.4501,65.8027,0,15432.8,261215,0,-56719100,273.15,0,3.39157,931.109,0,0,0,1.20473E-06,0
861,838,531.716,3372.08,0,-4858370,-8551970,0,-61382300,273.15,0,4.6225,1582.47,0,0,0,1.20473E-06,0
862,833,74.0049,3465.42,0,-2831080,-8715370,0,-48676900,273.15,0,5.1524,6571.29,0,0,0,1.20473E-06,0
863,832,43.6546,3337.02,0,-3107730,-8912740,0,-53307300,273.15,0,4.88908,4932.67,0,0,0,1.20473E-06,0
864,835,203.201,3235.04,0,-3762430,-8664730,0,-54775600,273.15,0,4.62001,3039.42,0,0,0,1.20473E-06,0
865,834,209.178,3346.1,0,-3555860,-8530170,0,-50668400,273.15,0,4.80199,3787.55,0,0,0,1.20473E-06,0
866,861,-469.879,379.001,0,317328,879476,0,-56945300,273.15,0,4.12573,2054.49,0,0,0,1.20473E-06,0
867,860,-499.175,234.192,0,183994,546561,0,-56738100,273.15,0,3.91153,1659.66,0,0,0,1.20473E-06,0
868,863,-655.123,546.178,0,456215,985921,0,-57060000,273.15,0,4.44008,2054.46,0,0,0,1.20473E-06,0
869,862,-554.336,338.482,0,286174,736902,0,-56824500,273.15,0,4.06224,1805.17,0,0,0,1.20473E-06,0
870,857,-496.471,912.986,0,1213790,2081900,0,-59237500,273.15,0,4.77859,4289.47,0,0,0,1.20473E-06,0
871,856,-471.447,842.382,0,961981,1911970,0,-58785200,273.15,0,4.58085,3526.71,0,0,0,1.20473E-06,0
872,859,-591.29,443.534,0,383168,905754,0,-56949900,273.15,0,4.23726,1959.59,0,0,0,1.20473E-06,0
873,858,-660.185,763.513,0,822442,1340200,0,-57767500,273.15,0,4.70403,2921.1,0,0,0,1.20473E-06,0
874,853,-337.19,592.809,0,434106,1438090,0,-57688300,273.15,0,4.27936,2731.47,0,0,0,1.20473E-06,0
875,852,-424.754,891.435,0,1046140,2197950,0,-59470600,273.15,0,4.6656,4319.86,0,0,0,1.20473E-06,0
876,855,-617.209,890.134,0,1141840,1629570,0,-58401800,273.15,0,4.81063,3780.67,0,0,0,1.20473E-06,0
877,854,-368.402,744.269,0,640177,1815960,0,-58476400,273.15,0,4.39072,3224.53,0,0,0,1.20473E-06,0
878,849,-216.002,69.3937,0,50399.6,275112,0,-56707100,273.15,0,3.38811,918.782,0,0,0,1.20473E-06,0
879,848,-345.175,133.957,0,103874,401963,0,-56707300,273.15,0,3.69294,1395.54,0,0,0,1.20473E-06,0
880,851,-518.859,979.22,0,1407370,2111920,0,-59708800,273.15,0,4.90619,5078.85,0,0,0,1.20473E-06,0
881,850,-490.423,1036.65,0,1621650,2410910,0,-60667500,273.15,0,5.03312,6343.02,0,0,0,1.20473E-06,0
882,813,-915.48,431.173,0,201700,600473,0,-56724000,273.15,0,4.38812,1824.36,0,0,0,1.20473E-06,0
883,812,-847.469,581.284,0,406826,814001,0,-56897900,273.15,0,4.51746,2129.12,0,0,0,1.20473E-06,0
884,815,-931.114,314.669,0,118420,503095,0,-56646900,273.15,0,4.25723,1622.1,0,0,0,1.20473E-06,0
885,814,-800.381,487.584,0,338835,784407,0,-56844300,273.15,0,4.41315,1909.26,0,0,0,1.20473E-06,0
886,809,-411.972,54.97,0,59745.8,255117,0,-56663300,273.15,0,3.24065,682.66,0,0,0,1.20473E-06,0
887,808,1929.25,6816.46,0,-91719.6,-3066100,0,-134680,273.15,0,14.3521,3932.28,0,0,0,1.20473E-06,0
888,811,-726.835,755.912,0,772692,1184180,0,-57488900,273.15,0,4.6873,2813.45,0,0,0,1.20473E-06,0
889,810,-636.39,67.2401,0,67421.2,247916,0,-56614900,273.15,0,3.2823,684.866,0,0,0,1.20473E-06,0
890,805,1793.07,6582.31,0,-420593,-3231850,0,-207646,273.15,0,12.5026,3210.5,0,0,0,1.20473E-06,0
891,804,706.944,6844.5,0,54215.8,-6359020,0,-250300,273.15,0,5.87201,360.331,0,0,0,1.20473E-06,0
892,807,1840.39,6794.68,0,-198614,-3265470,0,-140019,273.15,0,12.9538,3181.74,0,0,0,1.20473E-06,0
893,806,1713.22,6891.24,0,-206600,-3478490,0,-26369.5,273.15,0,10.3343,2134.4,0,0,0,1.20473E-06,0
894,801,492.416,6885.47,0,64942.3,-5996400,0,-106568,273.15,0,6.27791,784.511,0,0,0,1.20473E-06,0
895,800,466.072,6753.73,0,50202.8,-6021600,0,-993876,273.15,0,6.43083,895.102,0,0,0,1.20473E-06,0
896,803,584.53,6707.32,0,38661.9,-6329780,0,-1332200,273.15,0,5.93706,517.719,0,0,0,1.20473E-06,0
897,802,938.591,6880.81,0,42051.2,-5696020,0,-84947.1,273.15,0,6.13915,549.371,0,0,0,1.20473E-06,0
898,829,346.094,3115.74,0,-4103890,-8832860,0,-57235500,273.15,0,4.43034,2184.16,0,0,0,1.20473E-06,0
899,828,541.597,3096.02,0,-4124460,-9433860,0,-70136300,273.15,0,4.41767,2550.27,0,0,0,1.20473E-06,0
900,831,231.492,3179.74,0,-3873730,-8628830,0,-56397600,273.15,0,4.5459,2644.64,0,0,0,1.20473E-06,0
901,830,47.883,3253.34,0,-3392940,-8985220,0,-55711300,273.15,0,4.70084,3865.71,0,0,0,1.20473E-06,0
902,825,-242.037,3208.31,0,-3691270,-8269110,0,-58093700,273.15,0,4.40835,2881.48,0,0,0,1.20473E-06,0
903,824,-102.778,3274.54,0,-3039170,-9109880,0,-57923600,273.15,0,4.61158,3469.8,0,0,0,1.20473E-06,0
904,827,509.404,2968.05,0,-3556120,-9704310,0,-74028100,273.15,0,4.38762,2885.55,0,0,0,1.20473E-06,0
905,826,534.753,3032.21,0,-3895910,-9584130,0,-73205700,273.15,0,4.41777,2757.51,0,0,0,1.20473E-06,0
906,821,-519.333,2979.07,0,4959320,-8695730,0,-63657600,273.15,0,4.48996,3999.18,0,0,0,1.20473E-06,0
907,820,-399.906,3191.47,0,4779370,-7495640,0,-56696300,273.15,0,4.42443,2591.74,0,0,0,1.20473E-06,0
908,823,-477.85,3139.81,0,4978150,-7813720,0,-62011500,273.15,0,4.53023,3279.12,0,0,0,1.20473E-06,0
909,822,-394.123,3122.5,0,4455970,-7819090,0,-58639100,273.15,0,4.41242,3053.39,0,0,0,1.20473E-06,0
910,817,-642.903,355.816,0,304486,738604,0,-56795600,273.15,0,4.17316,1774.15,0,0,0,1.20473E-06,0
911,816,-779.432,88.3449,0,70812.1,283988,0,-56591200,273.15,0,3.38319,739.066,0,0,0,1.20473E-06,0
912,819,-598.412,3212.21,0,5075590,-7822120,0,-52876900,273.15,0,4.65735,3224.7,0,0,0,1.20473E-06,0
913,818,-557.738,3162.56,0,5257610,-7909290,0,-56785200,273.15,0,4.6054,3474.13,0,0,0,1.20473E-06,0
914,781,982.972,4519,0,-3529640,-5610370,0,-17825400,273.15,0,5.57739,1185.17,0,0,0,1.20473E-06,0
915,780,848.518,4554.55,0,-3455370,-5549870,0,-18367300,273.15,0,5.53652,1173.4,0,0,0,1.20473E-06,0
916,783,1100.56,4457.25,0,-2847470,-6283090,0,-20079400,273.15,0,5.59256,1314.27,0,0,0,1.20473E-06,0
917,782,1071.62,4387.18,0,-2883750,-6628690,0,-23711100,273.15,0,5.54037,1342.72,0,0,0,1.20473E-06,0
918,777,1152.97,4593.97,0,-2754490,-5440920,0,-12811700,273.15,0,5.73168,1235.61,0,0,0,1.20473E-06,0
919,776,1125.94,4528.81,0,-2812200,-5849060,0,-16072000,273.15,0,5.65695,1274.64,0,0,0,1.20473E-06,0
920,779,685.263,4523.95,0,-2787500,-6705830,0,-21438200,273.15,0,5.51954,1740.72,0,0,0,1.20473E-06,0
921,778,1001.27,4589.45,0,-3503130,-5092000,0,-14609300,273.15,0,5.65698,1167.48,0,0,0,1.20473E-06,0
922,773,-1781.11,6844.2,0,209830,-4061090,0,-161870,273.15,0,14.6504,6281.86,0,0,0,1.20473E-06,0
923,772,-1705.08,6885.11,0,254393,-4532590,0,-72250.5,273.15,0,14.3899,6165.14,0,0,0,1.20473E-06,0
924,775,927.845,272.04,0,-95945.4,472362,0,-56635400,273.15,0,3.86818,1197.54,0,0,0,1.20473E-06,0
925,774,-1629.96,6791.63,0,295163,-4800670,0,-406035,273.15,0,13.1976,5156.09,0,0,0,1.20473E-06,0
926,769,-1753.7,6553.23,0,461681,-4045350,0,-967083,273.15,0,14.5509,6633.45,0,0,0,1.20473E-06,0
927,768,-1698.92,6529.95,0,469202,-4422310,0,-1282050,273.15,0,14.1687,6407.78,0,0,0,1.20473E-06,0
928,771,-1587.34,6632.76,0,371334,-4921390,0,-1336090,273.15,0,12.2259,4402.72,0,0,0,1.20473E-06,0
929,770,-1603.96,6710.12,0,320528,-4860920,0,-831244,273.15,0,12.6061,4674.1,0,0,0,1.20473E-06,0
930,797,-1221.02,6804.66,0,280507,-5510170,0,-481439,273.15,0,6.96922,907.112,0,0,0,1.20473E-06,0
931,796,-1143.8,6887.37,0,259575,-5724350,0,-86941.5,273.15,0,8.05562,2309.93,0,0,0,1.20473E-06,0
932,799,555.155,6642.94,0,27523.9,-6306270,0,-2125790,273.15,0,6.0064,594.432,0,0,0,1.20473E-06,0
933,798,286.108,6890.98,0,110170,-5817780,0,-109233,273.15,0,7.95167,2442.59,0,0,0,1.20473E-06,0
934,793,-1506.95,6816.97,0,281673,-4853970,0,-327629,273.15,0,8.82865,1961.12,0,0,0,1.20473E-06,0
935,792,-1461.46,6876.81,0,273701,-4937280,0,-94359.3,273.15,0,7.98738,1411.61,0,0,0,1.20473E-06,0
936,795,-1405.69,6615.25,0,326623,-5158290,0,-1816350,273.15,0,7.20509,979.246,0,0,0,1.20473E-06,0
937,794,-1349.03,6745.4,0,278242,-5256030,0,-835824,273.15,0,6.9821,818.783,0,0,0,1.20473E-06,0
938,789,900.191,4505.69,0,-3647020,-5568450,0,-19009000,273.15,0,5.53671,1169.36,0,0,0,1.20473E-06,0
939,788,735.686,4478.58,0,-3061450,-6355840,0,-21570300,273.15,0,5.51406,1493.07,0,0,0,1.20473E-06,0
940,791,850.947,4385.56,0,-3682610,-6320610,0,-24395800,273.15,0,5.41978,1197.87,0,0,0,1.20473E-06,0
941,790,953.977,4459.64,0,-3569830,-5976960,0,-20693200,273.15,0,5.5087,1185.31,0,0,0,1.20473E-06,0
942,785,1012.06,4265.8,0,-2980320,-7203270,0,-30346200,273.15,0,5.43261,1379.89,0,0,0,1.20473E-06,0
943,784,996.525,4192.95,0,-2980260,-7450630,0,-33643100,273.15,0,5.39414,1394.07,0,0,0,1.20473E-06,0
944,787,779.785,4362.9,0,-3684510,-6457720,0,-25228500,273.15,0,5.4087,1314.51,0,0,0,1.20473E-06,0
945,786,901.119,4273.2,0,-3459720,-6977800,0,-29470700,273.15,0,5.33296,1195.62,0,0,0,1.20473E-06,0
946,237,1533.6,5375.95,0,-1767190,-4442240,0,-9378810,273.15,0,8.91547,3027.75,0,0,0,1.20473E-06,0
947,236,1503.13,5299.35,0,-1735590,-4362790,0,-9037690,273.15,0,8.41498,2734.05,0,0,0,1.20473E-06,0
948,239,1594.55,5529.15,0,-1770010,-4449330,0,-9064020,273.15,0,10.0175,3657.44,0,0,0,1.20473E-06,0
949,238,1564.08,5452.55,0,-1775490,-4463100,0,-9376710,273.15,0,9.38496,3288.57,0,0,0,1.20473E-06,0
950,233,1411.71,5069.55,0,-1560520,-3922730,0,-5765800,273.15,0,7.26773,1975.29,0,0,0,1.20473E-06,0
951,232,1381.24,4992.95,0,-1529200,-3843980,0,-4508350,273.15,0,6.91898,1663.18,0,0,0,1.20473E-06,0
952,235,1472.66,5222.75,0,-1685470,-4236810,0,-8304440,273.15,0,7.99551,2502.26,0,0,0,1.20473E-06,0
953,234,1442.19,5146.15,0,-1621330,-4075590,0,-7136220,273.15,0,7.6242,2268.72,0,0,0,1.20473E-06,0
954,229,1289.82,4763.15,0,-1751330,-4402360,0,-5033300,273.15,0,6.16702,1449.35,0,0,0,1.20473E-06,0
955,228,1259.35,4686.55,0,-1944570,-4888100,0,-7470280,273.15,0,5.97792,1408.88,0,0,0,1.20473E-06,0
956,231,1350.77,4916.35,0,-1541110,-3873940,0,-3618570,273.15,0,6.63956,1482.75,0,0,0,1.20473E-06,0
957,230,1320.3,4839.75,0,-1614490,-4058390,0,-3780310,273.15,0,6.38037,1439.95,0,0,0,1.20473E-06,0
958,225,1167.93,4456.76,0,-2481490,-6237780,0,-19187100,273.15,0,5.64023,1309.1,0,0,0,1.20473E-06,0
959,224,1137.46,4380.16,0,-2635050,-6623790,0,-23473800,273.15,0,5.57154,1333.23,0,0,0,1.20473E-06,0
960,227,1228.88,4609.96,0,-2136830,-5371400,0,-11012000,273.15,0,5.82795,1323.18,0,0,0,1.20473E-06,0
961,226,1198.41,4533.36,0,-2313840,-5816360,0,-14964700,273.15,0,5.72427,1304.22,0,0,0,1.20473E-06,0
962,253,1991.59,6610.56,0,-306666,-2350250,0,633281,273.15,0,15.115,4886.79,0,0,0,1.20473E-06,0
963,252,1977.57,6529.34,0,-481144,-2233350,0,1157300,273.15,0,15.4341,5294.69,0,0,0,1.20473E-06,0
964,255,2000,6775.07,0,-18234.8,-2686060,0,-137547,273.15,0,14.6296,4243.97,0,0,0,1.20473E-06,0
965,254,1998.88,6692.65,0,-128912,-2522940,0,110371,273.15,0,14.822,4503.27,0,0,0,1.20473E-06,0
966,249,1899.28,6295.15,0,-1055140,-2652400,0,546648,273.15,0,15.9141,5937.98,0,0,0,1.20473E-06,0
967,248,1868.8,6218.55,0,-1156340,-2906730,0,-346418,273.15,0,15.4842,5762.58,0,0,0,1.20473E-06,0
968,251,1956.91,6449.56,0,-678905,-2237190,0,1450780,273.15,0,15.7166,5623.7,0,0,0,1.20473E-06,0
969,250,1929.75,6371.75,0,-893173,-2392990,0,1284830,273.15,0,15.9218,5848.47,0,0,0,1.20473E-06,0
970,245,1777.39,5988.75,0,-1434080,-3604890,0,-3488000,273.15,0,13.9361,5248.37,0,0,0,1.20473E-06,0
971,244,1746.91,5912.15,0,-1512490,-3801980,0,-4473920,273.15,0,13.375,5099.64,0,0,0,1.20473E-06,0
972,247,1838.33,6141.95,0,-1259150,-3165160,0,-1331790,273.15,0,15.0247,5580.83,0,0,0,1.20473E-06,0
973,246,1807.86,6065.35,0,-1350650,-3395170,0,-2451470,273.15,0,14.5289,5432.47,0,0,0,1.20473E-06,0
974,241,1655.5,5682.35,0,-1707870,-4293120,0,-7685470,273.15,0,11.2793,4334.36,0,0,0,1.20473E-06,0
975,240,1625.02,5605.75,0,-1749010,-4396520,0,-8457150,273.15,0,10.629,3992.64,0,0,0,1.20473E-06,0
976,243,1716.44,5835.55,0,-1585520,-3985560,0,-5454010,273.15,0,12.7209,4912.27,0,0,0,1.20473E-06,0
977,242,1685.97,5758.95,0,-1658550,-4169150,0,-6618800,273.15,0,11.9529,4631.75,0,0,0,1.20473E-06,0
978,205,558.482,2924.76,0,-3857880,-9697660,0,-76954600,273.15,0,4.39382,3138.4,0,0,0,1.20473E-06,0
979,204,528.009,2848.16,0,-3883970,-9763220,0,-77609700,273.15,0,4.34496,3225.18,0,0,0,1.20473E-06,0
980,207,619.427,3077.96,0,-3800320,-9552950,0,-69938900,273.15,0,4.49804,3018.33,0,0,0,1.20473E-06,0
